,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
249,rbf,100,0.01,scale,15,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983752819064066,0.009115622818566286,0.7142224638774328,0.10994442294800266,0.6932094097507735
153,rbf,10,0.01,scale,15,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983752819064066,0.009115622818566286,0.7142224638774328,0.10994442294800266,0.6932094097507735
93,rbf,1,0.1,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_var_kurtosis_49']",0.9288120142277811,0.0603393588073627,0.6973740304365172,0.11313897955098534,0.6931708919703577
34,rbf,1,0.001,scale,14,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9945629042438126,0.0166755754310385,0.7108661145969492,0.11058816620668045,0.6911203858377164
58,rbf,1,0.01,scale,14,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9936854414172348,0.017970859001228308,0.7071428564811151,0.1112979259843939,0.687142856435923
191,rbf,10,0.1,scale,1,['mcari2_skewness'],0.783942126375395,0.10511928231867773,0.6834093397296039,0.1157199426409467,0.6819570889944186
283,rbf,100,0.1,scale,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49']",0.9241525130896922,0.06228277241289108,0.6888165290495439,0.11472747110988124,0.6815458872049072
187,rbf,10,0.1,scale,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49']",0.9241525130896922,0.06228277241289108,0.6888165290495439,0.11472747110988124,0.6815458872049072
95,rbf,1,0.1,scale,1,['mcari2_skewness'],0.7846774584427716,0.1049402482044473,0.6781061223716531,0.11668513115064297,0.6766295449513396
277,rbf,100,0.1,scale,11,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9283720450165204,0.06052553185114425,0.6924733038452167,0.11405138712651762,0.6762098727985695
