,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
224,poly,10,0.0001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8678073770206193,0.07718315427835022,-2.254486239042518,0.40612924007703094,-2.3608999580302847
247,poly,10,0.01,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8538355824930418,0.08115957108529416,-2.309695034661329,0.4095595224476382,-2.40862613624088
234,poly,10,0.001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8656137170663505,0.0778209241628485,-2.325652961473725,0.41054569513762434,-2.443777246990551
296,poly,100,0.01,scale,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7925789711764346,0.09668192861449101,-2.454118272549893,0.4183999662390557,-2.5191151217645418
246,poly,10,0.01,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8561563630356946,0.08051267214956945,-2.4916397609866268,0.42066633125766917,-2.605807818566571
223,poly,10,0.0001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8744858251453387,0.07520821838860495,-2.545371379897553,0.42389071715190835,-2.6712998715332583
235,poly,10,0.001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8497699188435504,0.08228058372149682,-2.655575627672132,0.4304284065544862,-2.775103986070131
227,poly,10,0.0001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8160363045625469,0.09105105360391164,-3.05872697517806,0.4535424666416279,-3.157452766466175
243,poly,10,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.902360518662267,0.06633330634573092,-3.0439525732773003,0.4527162312414897,-3.210598970527739
228,poly,10,0.0001,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7975538182270039,0.09551546805622405,-3.3366652678521715,0.4688144504107701,-3.4301782655417066
221,poly,10,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8960203704481438,0.06845308824907337,-3.2625341148001406,0.464790210894266,-3.438187993157289
239,poly,10,0.001,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7974874254014067,0.09553112906279462,-3.352206569881287,0.469653744026336,-3.4460546899865436
232,poly,10,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8965545816702524,0.06827701771450294,-3.2751654306910645,0.46547836597780395,-3.4513398303074547
238,poly,10,0.001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8086573279618896,0.09285917701932744,-3.622660937940579,0.484026409995756,-3.735104041836431
299,poly,100,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8661649030102682,0.07766116874990571,-4.1409337941492605,0.510439229244658,-4.352785461490576
301,poly,100,0.1,scale,13,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8572667760696359,0.0802013079182033,-4.253324055835856,0.5159886330477914,-4.439917533228933
303,poly,100,0.1,scale,11,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8509346926179496,0.08196099142059288,-4.764983389279751,0.5405328204370692,-4.937306262328874
300,poly,100,0.1,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8579146245259763,0.08001908900536371,-4.993763893728853,0.5511538612736844,-5.2236616869129735
302,poly,100,0.1,scale,12,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8487210151604694,0.08256732485320736,-5.050513583240085,0.553756910371724,-5.248350539640306
275,poly,100,0.0001,scale,6,"['tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.611920141125455,0.13224506212188705,-5.376567487022059,0.5684817393744379,-5.47913961818059
272,poly,100,0.0001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8320042332872495,0.08700978233094211,-5.536470645331625,0.5755654235616945,-5.695465877245097
282,poly,100,0.001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8324099228148876,0.08690465975959095,-5.611062263483964,0.5788401700390065,-5.771871886109249
271,poly,100,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8512036752475094,0.08188701029885538,-6.467893201665494,0.6152081610464112,-6.670275131249925
281,poly,100,0.001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8514999760125034,0.08180543814039072,-6.532441970796882,0.6178612177348624,-6.736573189517665
287,poly,100,0.001,scale,4,"['ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.46588633476793784,0.15514427628474442,-7.535175505712461,0.6577021576753399,-7.6262173777733935
307,poly,100,0.1,scale,7,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7826010889055424,0.09898003324505479,-8.287218584548079,0.6860659608585182,-8.461978074042262
304,poly,100,0.1,scale,10,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8487432410838589,0.08256125923064878,-9.559391346605407,0.7315474176773795,-9.845553713722085
294,poly,100,0.01,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8453197882118476,0.08349035201208073,-11.453096145418197,0.7944411095537127,-11.756009294901343
284,poly,100,0.001,scale,7,"['mcariosavi_q3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7659622562555604,0.10269797125474422,-12.166642491288018,0.8168843210707886,-12.414401893005802
306,poly,100,0.1,scale,8,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8047869386415138,0.09379363106979725,-13.058129063987446,0.8440862034409936,-13.361269313345666
309,poly,100,0.1,scale,5,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7203295253422893,0.11226444220188514,-14.97915421502484,0.8999117716336063,-15.19277927137544
308,poly,100,0.1,scale,6,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7315938316389805,0.10998036565859483,-16.090672150393832,0.9306847770349882,-16.36558912868435
305,poly,100,0.1,scale,9,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8298310969495593,0.0875707386117088,-16.38195634548742,0.9385823134688541,-16.804760689026303
295,poly,100,0.01,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167161654371038,0.09088265258760544,-16.790558050627702,0.9495499698193095,-17.174181943902695
290,poly,100,0.01,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9276798049307977,0.057088509922642396,-21.90501384267558,1.0774281495877942,-22.718579908125804
269,poly,100,0.0001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9123984109023979,0.06283113504119552,-26.93430652258486,1.1898493724896473,-27.84768984212442
278,poly,100,0.001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9230325668745206,0.05889418478204449,-27.055802904306937,1.1924341072464661,-28.052320493804178
279,poly,100,0.001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9129180495568874,0.06264450572981849,-27.34887370296798,1.1986460078438572,-28.275812352656306
292,poly,100,0.01,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8952512180728625,0.06870580047554065,-27.807382736445362,1.208300457960676,-28.66847298128476
277,poly,100,0.001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9241823396117399,0.058452636190054946,-27.64971979406769,1.2049894043226523,-28.74861315603193
267,poly,100,0.0001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9238476147180786,0.058581524400549,-27.92416037918648,1.2107470490204235,-29.033580229347056
268,poly,100,0.0001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9225467015143438,0.05907978034399088,-28.020415579915678,1.212759966634604,-29.051195368273337
266,poly,100,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9397047923347402,0.052126709476698015,-29.86615570674709,1.2507321401165985,-31.13811267268447
274,poly,100,0.0001,scale,7,"['mcariosavi_q3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7467413593582418,0.10683192373407391,-30.617956085911562,1.2658724108183221,-31.21291762516259
293,poly,100,0.01,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8756917896228024,0.07484603875872275,-30.367914258534455,1.2608570752858899,-31.21799323573051
276,poly,100,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9404309979790905,0.05181184710319007,-30.305555795570438,1.259603178970745,-31.595619908025263
289,poly,100,0.01,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9419685376270776,0.05113881620814239,-31.840753365603916,1.290118474448664,-33.10039870017503
280,poly,100,0.001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8914734424804573,0.06993376772898825,-33.3439201868321,1.3193133949151572,-34.37050475763415
270,poly,100,0.0001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8918582124173255,0.06980968610027978,-34.435928177607884,1.3401238770826216,-35.49515429161247
291,poly,100,0.01,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9065086201150206,0.06490896706621722,-34.43714205656931,1.340146830259421,-35.59584969874596
288,poly,100,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9455850891639975,0.04951968507095193,-34.90898140299266,1.3490392382121024,-36.38874712014895
273,poly,100,0.0001,scale,8,"['mcariosavi_q3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8079802591665952,0.09302332370500778,-42.979063644807866,1.4929526294507016,-43.92739924900857
283,poly,100,0.001,scale,8,"['mcariosavi_q3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8081938339539639,0.09297157651490284,-43.843234045683644,1.5075492246797244,-44.81020405205957
494,sigmoid,1,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-1103.5215849892697,7.055146183718727,-1192.8279496222958,7.778465142699293,-1242.0241563375002
491,sigmoid,1,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-1112.6601755037802,7.08427249519186,-1204.742166001572,7.817182716975916,-1254.4293431719666
492,sigmoid,1,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-1112.859331496203,7.084905907555564,-1204.9995779917717,7.818017111439271,-1254.697362799125
493,sigmoid,1,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-1114.522680179258,7.0901939507979055,-1207.2254572310771,7.82522853179246,-1257.014967831259
495,sigmoid,10,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-109224.58799936836,70.15863143601771,-118913.66961009456,77.63199654377526,-123813.99940171934
496,sigmoid,10,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-109226.68769593326,70.15930577951254,-118915.91778075071,77.63273038574903,-123816.34021677065
497,sigmoid,10,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-109247.13894480547,70.16587361179215,-118937.5493867781,77.6397909634512,-123838.86323513434
498,sigmoid,10,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-109462.4682739694,70.23498844101972,-119161.9948696089,77.71301233377008,-124072.55784500486
499,sigmoid,100,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-10902570.1098316,700.9440879670526,-11874581.45867425,775.768627554101,-12363918.647905331
500,sigmoid,100,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-10902578.479972199,700.944357032,-11874594.081791002,775.769039889246,-12363931.791205466
501,sigmoid,100,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-10902666.823314575,700.9471968939791,-11874724.965861535,775.773315215236,-12364068.068850335
502,sigmoid,100,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",-10903500.354646415,700.9739908077934,-11875980.012981499,775.8143101124327,-12365374.834945021
