,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
19,3,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7698694588656159,0.10183710444778078,0.7909439771259346,0.10293294079327174,0.7841083578493984
18,3,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.768303649035627,0.10218296732131935,0.7912171358021074,0.10286567122578652,0.7838013510081931
20,3,11,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7682440383193239,0.10219611126621937,0.7831782747088538,0.10482730885586498,0.7766971905289555
24,3,7,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_var_cv_1']",0.7642769677100061,0.10306706824797342,0.7806866645686709,0.10542790066079485,0.7765598007299093
23,3,8,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_var_cv_1']",0.7677346690429021,0.10230835646464749,0.7776452212984382,0.10615642205849343,0.77285050908924
195,14,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
105,8,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
210,15,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
180,13,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
15,2,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
150,11,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
135,10,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
120,9,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
165,12,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
90,7,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
75,6,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
60,5,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
45,4,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
30,3,1,['ref_skewness_4'],0.7060151106400527,0.11510161502076284,0.7704827622253944,0.10785261835698133,0.7698755737656732
14,2,2,"['ref_skewness_3', 'ref_skewness_4']",0.7071851159228766,0.11487234515059734,0.7667854143397599,0.10871785945201647,0.7655482016837374
26,3,5,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3']",0.7639694057947652,0.10313428520866175,0.7669364041148152,0.10868266023219049,0.7638205806404144
12,2,4,"['clsi_cv', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3']",0.7306191685108752,0.11017987051901713,0.7568740812903657,0.11100401018595582,0.754280738157463
11,2,5,"['clsi_cv', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_var_kurtosis_4']",0.7352384354148488,0.1092311189502129,0.7563096900554728,0.1111327775633578,0.7530517982112945
25,3,6,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3']",0.7648161432750761,0.10294912674261014,0.7566784264079275,0.11104866628219862,0.7527644064573847
13,2,3,"['clsi_cv', 'ref_skewness_3', 'ref_skewness_4']",0.7163813579490524,0.11305409551096048,0.7541433998432066,0.11162564325107657,0.7521817780334449
4,2,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7573936725714797,0.10456105941576718,0.7560289276183559,0.11119677872841062,0.7480516718456591
8,2,8,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7470127463051282,0.10677466890413434,0.7531755311800526,0.11184514689878594,0.7478531706664149
10,2,6,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_var_kurtosis_4']",0.739390658454147,0.10837120504694579,0.7502512647588166,0.11250574180508133,0.746233858830004
9,2,7,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7395537799111979,0.10833728370735186,0.750512216089003,0.11244695032449264,0.7458175534885272
7,2,9,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.752919532807622,0.10552081091130576,0.7474101328056646,0.11314386261165302,0.7412660549549916
6,2,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7569491925662275,0.10465679894843574,0.7475892747887657,0.11310373350594012,0.7407488757315507
3,2,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7567935267909117,0.10469030814394588,0.7484278538010849,0.112915696082481,0.7394922311218884
2,2,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7501672251550225,0.1061068981607952,0.7463522860480638,0.11338053840741225,0.7366233326362087
5,2,11,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7552377935576494,0.10502461372147147,0.7430509254731184,0.11411600716968714,0.735370382484543
1,2,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7471983111942155,0.10673550237709423,0.7449419813729992,0.11369530460506794,0.7344313487372711
0,1,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.679224973957373,0.12023175530378205,0.6862669961479888,0.12609653203601678,0.6733384382969444
