,n_estimators,learning_rate,max_depth,objective,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
615,1000,0.05,2,reg:squarederror,1,['rdvi_skewness'],0.9296668114775907,0.056298790702566756,0.7624584572423434,0.10972177510382627,0.7618300404625613
278,100,0.07,7,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9875310671541543,0.023704650478205233,0.7628688427664501,0.10962695444091536,0.7616108525423994
462,500,0.07,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9770999625592456,0.03212454678347944,0.7628401709909658,0.10963358179527756,0.7615820286620054
757,1000,0.15,7,reg:squarederror,3,"['rdvi_skewness', 'tex_cont_cv_2', 'tex_mean_q3_1']",0.9998936473201471,0.002189238776648208,0.7633762076035899,0.10950961295372486,0.761488251813193
557,500,0.15,7,reg:squarederror,3,"['rdvi_skewness', 'tex_cont_cv_2', 'tex_mean_q3_1']",0.9998936473201471,0.002189238776648208,0.7633762076035899,0.10950961295372486,0.761488251813193
692,1000,0.1,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_kurtosis_4', 'tex_dis_cv_1']",0.9928177386293046,0.0179907602426497,0.7626254564045842,0.10968319939632917,0.7600934612728998
38,50,0.05,7,reg:squarederror,2,"['rdvi_skewness', 'tex_homo_cv_4']",0.924761534730377,0.05822893904797026,0.760860140325447,0.11009029203266482,0.759591493855025
677,1000,0.07,7,reg:squarederror,3,"['rdvi_skewness', 'tex_cont_cv_2', 'tex_mean_q3_1']",0.9998678138916984,0.002440685502363917,0.7614008133009652,0.10996576965517214,0.7594970963858133
477,500,0.07,7,reg:squarederror,3,"['rdvi_skewness', 'tex_cont_cv_2', 'tex_mean_q3_1']",0.9998678138916984,0.002440685502363917,0.7614008133009652,0.10996576965517214,0.7594970963858133
495,500,0.1,2,reg:squarederror,1,['rdvi_skewness'],0.9302244286333765,0.05607517193093503,0.7594277016202831,0.1104195180963547,0.7587912669684849
239,100,0.05,7,reg:squarederror,1,['rdvi_skewness'],0.9469263366381435,0.048905583604654974,0.7589108717633022,0.11053806351214022,0.7582730698367501
351,100,0.15,4,reg:squarederror,1,['rdvi_skewness'],0.946709371202332,0.049005444801564095,0.7585463017916336,0.11062160862201574,0.757907535394257
652,1000,0.07,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_kurtosis_4', 'tex_dis_cv_1']",0.9855514580268772,0.025517077054176242,0.7602837492492714,0.11022288572088625,0.7577267759079304
198,50,0.2,7,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9943976327661379,0.015889297618303787,0.7569850203591146,0.11097868156877319,0.7556958162230887
157,50,0.15,7,reg:squarederror,3,"['rdvi_skewness', 'ref_q3_3', 'tex_mean_q3_1']",0.9954718225215289,0.014285012781035347,0.7575792809334889,0.1108429067645824,0.7556450730685965
79,50,0.07,7,reg:squarederror,1,['rdvi_skewness'],0.9292752955147074,0.056455269359926265,0.7554915457467947,0.11131917492854544,0.75484469798422
622,1000,0.05,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9879090375872281,0.023342606484427857,0.7540056008575161,0.11165692112948039,0.7527005907824896
502,500,0.1,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9883459818826438,0.02291694685278898,0.7525097206715576,0.11199589678767129,0.7511967748926269
694,1000,0.1,2,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9844471251160835,0.026474285759772863,0.7525021698295347,0.11199760525249673,0.7511891839930865
582,500,0.2,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9982865924912165,0.00878717440078893,0.7503747114781344,0.11247793349335672,0.7490504393904853
119,50,0.1,7,reg:squarederror,1,['rdvi_skewness'],0.9442923633239116,0.050104447823538026,0.7496110135288383,0.11264985831811106,0.7489486088027242
390,100,0.2,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.983281006274547,0.027448839039715046,0.7473625471602887,0.11315451974970656,0.746022295421086
39,50,0.05,7,reg:squarederror,1,['rdvi_skewness'],0.8884512790502382,0.07090081225159911,0.7463750853308826,0.11337544265272931,0.74570411994816
430,500,0.05,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9881657174580364,0.023093506454643198,0.7468204571456003,0.11327585382984814,0.7454773295973012
782,1000,0.2,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9997435685292291,0.0033994180396730244,0.7460825703119796,0.11344080386335967,0.744735528244669
772,1000,0.2,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_kurtosis_4', 'tex_dis_cv_1']",0.9991055001395749,0.006349054450667576,0.74214453221446,0.11431710328949199,0.7393940738914142
470,500,0.07,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9943972157490887,0.015889888974103084,0.7381017886072248,0.11520976876460887,0.7367124081754328
702,1000,0.1,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9979639709206295,0.009578795496635633,0.7356947329461958,0.11573799315745896,0.7342925829883507
734,1000,0.15,2,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9935449518184216,0.017055665001453883,0.7340784879947421,0.11609132672437379,0.7326677637931227
279,100,0.07,7,reg:squarederror,1,['rdvi_skewness'],0.9581597561459457,0.043422619259849866,0.7327116839193706,0.11638929195522205,0.7320045719720674
391,100,0.2,4,reg:squarederror,1,['rdvi_skewness'],0.9593401274645803,0.04280573115435013,0.7321119722291674,0.11651978944854939,0.7314032737430012
431,500,0.05,4,reg:squarederror,1,['rdvi_skewness'],0.9672640440843603,0.03840886083929671,0.731842672603825,0.11657834162395914,0.7311332616847874
517,500,0.1,7,reg:squarederror,3,"['rdvi_skewness', 'ref_q3_3', 'tex_mean_q3_1']",0.999922556727112,0.0018681457768449784,0.7332223514720022,0.1162780550484507,0.7310938064039596
717,1000,0.1,7,reg:squarederror,3,"['rdvi_skewness', 'ref_q3_3', 'tex_mean_q3_1']",0.999922556727112,0.0018681457768449784,0.7332223514720022,0.1162780550484507,0.7310938064039596
662,1000,0.07,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9938363180017099,0.016666293482043005,0.7324177348783615,0.11645327365139264,0.730998200315382
463,500,0.07,3,reg:squarederror,1,['rdvi_skewness'],0.9540805651145384,0.04549013026447277,0.7315792481309404,0.11663558796195368,0.7308691403217631
318,100,0.1,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.989786575864541,0.021453818234466366,0.7314006899188454,0.11667437553624495,0.7299757598918897
630,1000,0.05,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9978922967212125,0.009745938099605177,0.7289143992443037,0.1172131300928106,0.7274762793463955
574,500,0.2,2,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.986163758805869,0.024970542349175937,0.7284580963256104,0.11731173770090751,0.7270175557225633
655,1000,0.07,2,reg:squarederror,1,['rdvi_skewness'],0.9514719690397243,0.04676438724343052,0.7264863707882765,0.1177368805086427,0.7257627897586159
670,1000,0.07,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9992436659402792,0.0058381566285263305,0.7258826407513452,0.11786674992319192,0.7244284372540049
159,50,0.15,7,reg:squarederror,1,['rdvi_skewness'],0.963378338551852,0.04062449121109772,0.7226543786991438,0.11855877287796199,0.7219206601242738
732,1000,0.15,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_kurtosis_4', 'tex_dis_cv_1']",0.9976821460693053,0.010220260015646502,0.724485708568852,0.1181666992195228,0.721546889460253
550,500,0.15,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9995209626237709,0.00464626111552215,0.7228242052680428,0.11852246887453027,0.7213537766487752
535,500,0.15,2,reg:squarederror,1,['rdvi_skewness'],0.956989097897412,0.044025894530044046,0.7218891468153005,0.11872221958833544,0.7211534038174574
750,1000,0.15,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9997780843231492,0.0031623716264731895,0.7208767940981798,0.11893810398100675,0.7193960343851729
510,500,0.1,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.997927232440347,0.009664829893718902,0.7192702157017864,0.1192799050444439,0.7177809330264643
358,100,0.15,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9964264727047719,0.01269017072809857,0.7175351337116829,0.11964794866768647,0.7160366463573682
742,1000,0.15,3,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.999582082891253,0.0043397427717237575,0.7171893481632619,0.11972116109594819,0.7156890264028548
590,500,0.2,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9997896731108648,0.003078692490074226,0.713461093623496,0.12050771126747432,0.7119409933244163
790,1000,0.2,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9997896731108648,0.003078692490074226,0.713461093623496,0.12050771126747432,0.7119409933244163
710,1000,0.1,4,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9997454792601984,0.0033867294288847526,0.7122300785058109,0.120766293648849,0.7107034476225526
774,1000,0.2,2,reg:squarederror,2,"['rdvi_skewness', 'ref_q3_3']",0.9970339032856347,0.011561430345217111,0.7000195684094427,0.12330182411117302,0.6984281602842939
695,1000,0.1,2,reg:squarederror,1,['rdvi_skewness'],0.9696762633581285,0.03696666494517505,0.6983898930011709,0.12363629556100265,0.6975919826651952
319,100,0.1,7,reg:squarederror,1,['rdvi_skewness'],0.9735861950960001,0.03450121551381138,0.6966940706319322,0.12398338490315507,0.6958916739933924
575,500,0.2,2,reg:squarederror,1,['rdvi_skewness'],0.9711870252090107,0.036034040534147875,0.6944249987853044,0.12444628882029204,0.6936165993111914
199,50,0.2,7,reg:squarederror,1,['rdvi_skewness'],0.9783513791978844,0.031234461999388615,0.6941163294774427,0.12450912618288495,0.6933071134178592
623,1000,0.05,3,reg:squarederror,1,['rdvi_skewness'],0.9712278706459865,0.03600849044552237,0.6926310466137731,0.12481105031197719,0.6918179012344444
438,500,0.05,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9989993538146067,0.0067152036074131765,0.6913370100334646,0.12507350432491599,0.6896995405906713
758,1000,0.15,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9998151578156423,0.0028861537250040453,0.6910847357665602,0.12512460598455427,0.6894459279987435
558,500,0.15,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9998151578156423,0.0028861537250040453,0.6910847357665602,0.12512460598455427,0.6894459279987435
503,500,0.1,3,reg:squarederror,1,['rdvi_skewness'],0.9726965299669433,0.03507743559549462,0.6897847438106037,0.1253876072502618,0.6889640685296794
471,500,0.07,4,reg:squarederror,1,['rdvi_skewness'],0.9803728358641602,0.02974046059963522,0.6893891485263991,0.1254675306929435,0.6885674266971038
518,500,0.1,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9997745889379848,0.003187179517139081,0.6852182318304061,0.12630711748069354,0.6835483020257929
718,1000,0.1,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9997745889379848,0.003187179517139081,0.6852182318304061,0.12630711748069354,0.6835483020257929
678,1000,0.07,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9997710021993259,0.0032124366259202873,0.6842815262841677,0.12649490582101516,0.6826066272193623
478,500,0.07,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9997709994641419,0.003212455810775093,0.6842808356168877,0.1264950441813774,0.6826059328880648
638,1000,0.05,7,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.9997433988559327,0.003400542502055186,0.6838618606456979,0.12657894894912214,0.6821847352379827
663,1000,0.07,3,reg:squarederror,1,['rdvi_skewness'],0.9834701262835975,0.027293151188928524,0.667497299214197,0.1298137295415823,0.6666176624396314
631,1000,0.05,4,reg:squarederror,1,['rdvi_skewness'],0.9892075235060135,0.0220535987605384,0.6668903130755974,0.12993216347724038,0.6660090705175963
511,500,0.1,4,reg:squarederror,1,['rdvi_skewness'],0.989805659015918,0.02143376629732558,0.6614202009392736,0.1309946504054154,0.6605244871851447
543,500,0.15,3,reg:squarederror,1,['rdvi_skewness'],0.9861763789382952,0.024959151848027848,0.6609143024264603,0.1310924785432611,0.6600172503164774
359,100,0.15,7,reg:squarederror,1,['rdvi_skewness'],0.9867066469271534,0.02447575983083233,0.65773870646862,0.1317048998466472,0.6568332533111296
735,1000,0.15,2,reg:squarederror,1,['rdvi_skewness'],0.9845153696092286,0.02641613861594765,0.6523225106939393,0.1327429072748387,0.6514027289761983
399,100,0.2,7,reg:squarederror,1,['rdvi_skewness'],0.9934960239718192,0.017120182072154305,0.6426069848381073,0.1345848171983912,0.6416615006710124
671,1000,0.07,4,reg:squarederror,1,['rdvi_skewness'],0.9951869563035797,0.014727492674364176,0.6357477655875887,0.135870180073318,0.6347841353378205
703,1000,0.1,3,reg:squarederror,1,['rdvi_skewness'],0.9918730909540575,0.019137341762628483,0.6343356380416093,0.13613329503818333,0.6333682720046823
775,1000,0.2,2,reg:squarederror,1,['rdvi_skewness'],0.9915881097966582,0.019469989208692234,0.6309396041416919,0.13676398930090702,0.6299632538880986
583,500,0.2,3,reg:squarederror,1,['rdvi_skewness'],0.9928529753988296,0.017946573900169415,0.6299466372754725,0.13694784929952125,0.6289676601254076
439,500,0.05,7,reg:squarederror,1,['rdvi_skewness'],0.9959273228269435,0.013547492096818286,0.627653039986627,0.13737159631227477,0.6266679951188667
551,500,0.15,4,reg:squarederror,1,['rdvi_skewness'],0.9964364863454049,0.012672378229948543,0.6196107822618107,0.1388472037300559,0.6186044615799635
479,500,0.07,7,reg:squarederror,1,['rdvi_skewness'],0.9978372250042304,0.009872441821264278,0.6119376587967094,0.14024060881804998,0.610911038846436
743,1000,0.15,3,reg:squarederror,1,['rdvi_skewness'],0.9974730889513839,0.010671215497787974,0.607166786281005,0.14110004058753486,0.60612754497487
711,1000,0.1,4,reg:squarederror,1,['rdvi_skewness'],0.9982159636417726,0.008966454800887314,0.6036825293014267,0.14172440667907596,0.6026340703842348
591,500,0.2,4,reg:squarederror,1,['rdvi_skewness'],0.9986011407609444,0.00793973341736447,0.6015716550903701,0.1421013331626963,0.6005176118498685
783,1000,0.2,3,reg:squarederror,1,['rdvi_skewness'],0.9991251609513438,0.006278891709186092,0.5954305048480866,0.14319228040804913,0.5943602151783725
791,1000,0.2,4,reg:squarederror,1,['rdvi_skewness'],0.9994088721765879,0.005161306068929342,0.5950177710540054,0.14326530275443258,0.5939463894959472
639,1000,0.05,7,reg:squarederror,1,['rdvi_skewness'],0.9994730804920661,0.00487293986436841,0.5948994644971206,0.14328622711336061,0.5938277699587532
751,1000,0.15,4,reg:squarederror,1,['rdvi_skewness'],0.9994532524026758,0.004963778055344514,0.5947390861143318,0.14331458765276123,0.5936669672945284
519,500,0.1,7,reg:squarederror,1,['rdvi_skewness'],0.9993625513195211,0.005359712894803131,0.5947262966627456,0.14331684903605377,0.5936541440084142
599,500,0.2,7,reg:squarederror,1,['rdvi_skewness'],0.9996217396263647,0.0041287095964498135,0.5938192627729758,0.1434771364979944,0.5927447105580894
799,1000,0.2,7,reg:squarederror,1,['rdvi_skewness'],0.9996217396263647,0.0041287095964498135,0.5938192627729758,0.1434771364979944,0.5927447105580894
719,1000,0.1,7,reg:squarederror,1,['rdvi_skewness'],0.9995431318307675,0.004537476237299175,0.5921787640310159,0.14376658508527976,0.5910998718723677
679,1000,0.07,7,reg:squarederror,1,['rdvi_skewness'],0.9995986768041509,0.004252712699852764,0.5920069167932412,0.14379687199320138,0.5909275700122709
759,1000,0.15,7,reg:squarederror,1,['rdvi_skewness'],0.9996109693647478,0.004187075714653727,0.591811006829204,0.14383139201348863,0.5907311417679055
559,500,0.15,7,reg:squarederror,1,['rdvi_skewness'],0.9996109693647478,0.004187075714653727,0.591811006829204,0.14383139201348863,0.5907311417679055
